time_stamp,shop_id,pay_num,cate_2_name
2016-03-12,268,37,convenience store
2016-03-13,268,28,convenience store
2016-03-14,268,56,convenience store
2016-03-15,268,64,convenience store
2016-03-16,268,68,convenience store
2016-03-17,268,62,convenience store
2016-03-18,268,65,convenience store
2016-03-19,268,45,convenience store
2016-03-20,268,43,convenience store
2016-03-21,268,49,convenience store
2016-03-22,268,54,convenience store
2016-03-23,268,57,convenience store
2016-03-24,268,58,convenience store
2016-03-25,268,57,convenience store
2016-03-26,268,58,convenience store
2016-03-27,268,45,convenience store
2016-03-28,268,68,convenience store
2016-03-29,268,60,convenience store
2016-03-30,268,67,convenience store
2016-03-31,268,82,convenience store
2016-04-01,268,70,convenience store
2016-04-02,268,49,convenience store
2016-04-03,268,65,convenience store
2016-04-04,268,31,convenience store
2016-04-05,268,56,convenience store
2016-04-06,268,79,convenience store
2016-04-07,268,99,convenience store
2016-04-08,268,87,convenience store
2016-04-09,268,79,convenience store
2016-04-10,268,59,convenience store
2016-04-11,268,89,convenience store
2016-04-12,268,42,convenience store
2016-04-13,268,65,convenience store
2016-04-14,268,93,convenience store
2016-04-15,268,79,convenience store
2016-04-16,268,78,convenience store
2016-04-17,268,64,convenience store
2016-04-18,268,87,convenience store
2016-04-19,268,81,convenience store
2016-04-20,268,70,convenience store
2016-04-21,268,78,convenience store
2016-04-22,268,81,convenience store
2016-04-23,268,53,convenience store
2016-04-24,268,108,convenience store
2016-04-25,268,88,convenience store
2016-04-26,268,75,convenience store
2016-04-27,268,84,convenience store
2016-04-28,268,140,convenience store
2016-04-29,268,108,convenience store
2016-04-30,268,51,convenience store
2016-05-01,268,47,convenience store
2016-05-02,268,48,convenience store
2016-05-03,268,69,convenience store
2016-05-04,268,86,convenience store
2016-05-05,268,115,convenience store
2016-05-06,268,81,convenience store
2016-05-07,268,57,convenience store
2016-05-08,268,70,convenience store
2016-05-09,268,122,convenience store
2016-05-10,268,70,convenience store
2016-05-11,268,103,convenience store
2016-05-12,268,90,convenience store
2016-05-13,268,103,convenience store
2016-05-14,268,67,convenience store
2016-05-15,268,78,convenience store
2016-05-16,268,92,convenience store
2016-05-17,268,70,convenience store
2016-05-18,268,81,convenience store
2016-05-19,268,116,convenience store
2016-05-20,268,61,convenience store
2016-05-21,268,49,convenience store
2016-05-22,268,59,convenience store
2016-05-23,268,90,convenience store
2016-05-24,268,78,convenience store
2016-05-25,268,140,convenience store
2016-05-26,268,165,convenience store
2016-05-27,268,82,convenience store
2016-05-28,268,52,convenience store
2016-05-29,268,64,convenience store
2016-05-30,268,95,convenience store
2016-05-31,268,95,convenience store
2016-06-01,268,95,convenience store
2016-06-02,268,107,convenience store
2016-06-03,268,103,convenience store
2016-06-04,268,71,convenience store
2016-06-05,268,56,convenience store
2016-06-06,268,73,convenience store
2016-06-07,268,78,convenience store
2016-06-08,268,67,convenience store
2016-06-09,268,55,convenience store
2016-06-10,268,54,convenience store
2016-06-11,268,46,convenience store
2016-06-12,268,65,convenience store
2016-06-13,268,86,convenience store
2016-06-14,268,87,convenience store
2016-06-15,268,95,convenience store
2016-06-16,268,106,convenience store
2016-06-17,268,88,convenience store
2016-06-18,268,57,convenience store
2016-06-19,268,63,convenience store
2016-06-20,268,95,convenience store
2016-06-21,268,92,convenience store
2016-06-22,268,81,convenience store
2016-06-23,268,84,convenience store
2016-06-24,268,109,convenience store
2016-06-25,268,73,convenience store
2016-06-26,268,54,convenience store
2016-06-27,268,80,convenience store
2016-06-28,268,75,convenience store
2016-06-29,268,85,convenience store
2016-06-30,268,100,convenience store
2016-07-01,268,74,convenience store
2016-07-02,268,66,convenience store
2016-07-03,268,64,convenience store
2016-07-04,268,87,convenience store
2016-07-05,268,86,convenience store
2016-07-06,268,92,convenience store
2016-07-07,268,83,convenience store
2016-07-08,268,103,convenience store
2016-07-09,268,71,convenience store
2016-07-10,268,84,convenience store
2016-07-11,268,75,convenience store
2016-07-12,268,86,convenience store
2016-07-13,268,99,convenience store
2016-07-14,268,99,convenience store
2016-07-15,268,76,convenience store
2016-07-16,268,62,convenience store
2016-07-17,268,66,convenience store
2016-07-18,268,86,convenience store
2016-07-19,268,81,convenience store
2016-07-20,268,74,convenience store
2016-07-21,268,104,convenience store
2016-07-22,268,98,convenience store
2016-07-23,268,82,convenience store
2016-07-24,268,70,convenience store
2016-07-25,268,97,convenience store
2016-07-26,268,83,convenience store
2016-07-27,268,94,convenience store
2016-07-28,268,103,convenience store
2016-07-29,268,127,convenience store
2016-07-30,268,77,convenience store
2016-07-31,268,87,convenience store
2016-08-01,268,138,convenience store
2016-08-02,268,82,convenience store
2016-08-03,268,104,convenience store
2016-08-04,268,102,convenience store
2016-08-05,268,116,convenience store
2016-08-06,268,76,convenience store
2016-08-07,268,82,convenience store
2016-08-08,268,96,convenience store
2016-08-09,268,131,convenience store
2016-08-10,268,101,convenience store
2016-08-11,268,108,convenience store
2016-08-12,268,93,convenience store
2016-08-13,268,62,convenience store
2016-08-14,268,63,convenience store
2016-08-15,268,81,convenience store
2016-08-16,268,96,convenience store
2016-08-17,268,95,convenience store
2016-08-18,268,87,convenience store
2016-08-19,268,100,convenience store
2016-08-20,268,63,convenience store
2016-08-21,268,63,convenience store
2016-08-22,268,107,convenience store
2016-08-23,268,102,convenience store
2016-08-24,268,108,convenience store
2016-08-25,268,99,convenience store
2016-08-26,268,99,convenience store
2016-08-27,268,73,convenience store
2016-08-28,268,72,convenience store
2016-08-29,268,107,convenience store
2016-08-30,268,97,convenience store
2016-08-31,268,99,convenience store
2016-09-01,268,98,convenience store
2016-09-02,268,101,convenience store
2016-09-03,268,102,convenience store
2016-09-04,268,79,convenience store
2016-09-05,268,98,convenience store
2016-09-06,268,138,convenience store
2016-09-07,268,123,convenience store
2016-09-08,268,108,convenience store
2016-09-09,268,126,convenience store
2016-09-10,268,52,convenience store
2016-09-11,268,68,convenience store
2016-09-12,268,132,convenience store
2016-09-13,268,106,convenience store
2016-09-14,268,119,convenience store
2016-09-15,268,53,convenience store
2016-09-16,268,50,convenience store
2016-09-17,268,70,convenience store
2016-09-18,268,90,convenience store
2016-09-19,268,74,convenience store
2016-09-20,268,61,convenience store
2016-09-21,268,98,convenience store
2016-09-22,268,111,convenience store
2016-09-23,268,122,convenience store
2016-09-24,268,123,convenience store
2016-09-25,268,109,convenience store
2016-09-26,268,117,convenience store
2016-09-27,268,117,convenience store
2016-09-28,268,120,convenience store
2016-09-29,268,105,convenience store
2016-09-30,268,93,convenience store
2016-10-01,268,61,convenience store
2016-10-02,268,58,convenience store
2016-10-03,268,60,convenience store
2016-10-04,268,51,convenience store
2016-10-05,268,55,convenience store
2016-10-06,268,68,convenience store
2016-10-07,268,49,convenience store
2016-10-08,268,94,convenience store
2016-10-09,268,94,convenience store
2016-10-10,268,88,convenience store
2016-10-11,268,98,convenience store
2016-10-12,268,111,convenience store
2016-10-13,268,104,convenience store
2016-10-14,268,122,convenience store
2016-10-15,268,98,convenience store
2016-10-16,268,76,convenience store
2016-10-17,268,108,convenience store
2016-10-18,268,75,convenience store
2016-10-19,268,79,convenience store
2016-10-20,268,143,convenience store
2016-10-21,268,50,convenience store
2016-10-22,268,85,convenience store
2016-10-23,268,57,convenience store
2016-10-24,268,103,convenience store
2016-10-25,268,112,convenience store
2016-10-26,268,113,convenience store
2016-10-27,268,100,convenience store
2016-10-28,268,119,convenience store
2016-10-29,268,55,convenience store
2016-10-30,268,79,convenience store
2016-10-31,268,84,convenience store
2016-01-01,274,24,fast food
2016-01-02,274,26,fast food
2016-01-03,274,27,fast food
2016-01-04,274,32,fast food
2016-01-05,274,27,fast food
2016-01-06,274,36,fast food
2016-01-07,274,39,fast food
2016-01-08,274,52,fast food
2016-01-09,274,48,fast food
2016-01-10,274,40,fast food
2016-01-11,274,41,fast food
2016-01-12,274,53,fast food
2016-01-13,274,54,fast food
2016-01-14,274,51,fast food
2016-01-15,274,48,fast food
2016-01-16,274,34,fast food
2016-01-17,274,20,fast food
2016-01-18,274,43,fast food
2016-01-19,274,52,fast food
2016-01-20,274,48,fast food
2016-01-21,274,38,fast food
2016-01-22,274,51,fast food
2016-01-23,274,30,fast food
2016-01-24,274,33,fast food
2016-01-25,274,51,fast food
2016-01-26,274,42,fast food
2016-01-27,274,32,fast food
2016-01-28,274,48,fast food
2016-01-29,274,48,fast food
2016-01-30,274,25,fast food
2016-01-31,274,23,fast food
2016-02-01,274,41,fast food
2016-02-02,274,23,fast food
2016-02-03,274,30,fast food
2016-02-04,274,31,fast food
2016-02-05,274,12,fast food
2016-02-06,274,13,fast food
2016-02-07,274,2,fast food
2016-02-08,274,3,fast food
2016-02-09,274,3,fast food
2016-02-10,274,9,fast food
2016-02-11,274,16,fast food
2016-02-12,274,14,fast food
2016-02-13,274,11,fast food
2016-02-14,274,21,fast food
2016-02-15,274,32,fast food
2016-02-16,274,36,fast food
2016-02-17,274,32,fast food
2016-02-18,274,35,fast food
2016-02-19,274,39,fast food
2016-02-20,274,30,fast food
2016-02-21,274,24,fast food
2016-02-22,274,23,fast food
2016-02-23,274,31,fast food
2016-02-24,274,34,fast food
2016-02-25,274,46,fast food
2016-02-26,274,27,fast food
2016-02-27,274,34,fast food
2016-02-28,274,24,fast food
2016-02-29,274,36,fast food
2016-03-01,274,5,fast food
2016-03-02,274,36,fast food
2016-03-03,274,51,fast food
2016-03-04,274,47,fast food
2016-03-05,274,23,fast food
2016-03-06,274,31,fast food
2016-03-07,274,42,fast food
2016-03-08,274,34,fast food
2016-03-09,274,43,fast food
2016-03-10,274,33,fast food
2016-03-11,274,40,fast food
2016-03-12,274,34,fast food
2016-03-13,274,21,fast food
2016-03-14,274,33,fast food
2016-03-15,274,32,fast food
2016-03-16,274,23,fast food
2016-03-17,274,27,fast food
2016-03-18,274,27,fast food
2016-03-19,274,32,fast food
2016-03-20,274,26,fast food
2016-03-21,274,43,fast food
2016-03-22,274,50,fast food
2016-03-23,274,45,fast food
2016-03-24,274,31,fast food
2016-03-25,274,49,fast food
2016-03-26,274,35,fast food
2016-03-27,274,38,fast food
2016-03-28,274,52,fast food
2016-03-29,274,41,fast food
2016-03-30,274,44,fast food
2016-03-31,274,34,fast food
2016-04-01,274,42,fast food
2016-04-02,274,38,fast food
2016-04-03,274,26,fast food
2016-04-04,274,14,fast food
2016-04-05,274,38,fast food
2016-04-06,274,29,fast food
2016-04-07,274,27,fast food
2016-04-08,274,41,fast food
2016-04-09,274,24,fast food
2016-04-10,274,22,fast food
2016-04-11,274,33,fast food
2016-04-12,274,27,fast food
2016-04-13,274,36,fast food
2016-04-14,274,36,fast food
2016-04-15,274,36,fast food
2016-04-16,274,24,fast food
2016-04-17,274,26,fast food
2016-04-18,274,49,fast food
2016-04-19,274,17,fast food
2016-04-20,274,32,fast food
2016-04-21,274,41,fast food
2016-04-22,274,27,fast food
2016-04-23,274,32,fast food
2016-04-24,274,22,fast food
2016-04-25,274,34,fast food
2016-04-26,274,27,fast food
2016-04-27,274,43,fast food
2016-04-28,274,23,fast food
2016-04-29,274,27,fast food
2016-04-30,274,17,fast food
2016-05-01,274,16,fast food
2016-05-02,274,19,fast food
2016-05-03,274,27,fast food
2016-05-04,274,28,fast food
2016-05-05,274,46,fast food
2016-05-06,274,34,fast food
2016-05-07,274,26,fast food
2016-05-08,274,23,fast food
2016-05-09,274,35,fast food
2016-05-10,274,22,fast food
2016-05-11,274,29,fast food
2016-05-12,274,45,fast food
2016-05-13,274,43,fast food
2016-05-14,274,33,fast food
2016-05-15,274,29,fast food
2016-05-16,274,31,fast food
2016-05-17,274,33,fast food
2016-05-18,274,28,fast food
2016-05-19,274,57,fast food
2016-05-20,274,44,fast food
2016-05-21,274,30,fast food
2016-05-22,274,27,fast food
2016-05-23,274,49,fast food
2016-05-24,274,41,fast food
2016-05-25,274,30,fast food
2016-05-26,274,45,fast food
2016-05-27,274,39,fast food
2016-05-28,274,24,fast food
2016-05-29,274,20,fast food
2016-05-30,274,35,fast food
2016-05-31,274,36,fast food
2016-06-01,274,17,fast food
2016-06-02,274,46,fast food
2016-06-03,274,38,fast food
2016-06-04,274,25,fast food
2016-06-05,274,26,fast food
2016-06-06,274,32,fast food
2016-06-07,274,23,fast food
2016-06-08,274,38,fast food
2016-06-09,274,14,fast food
2016-06-10,274,15,fast food
2016-06-11,274,27,fast food
2016-06-12,274,33,fast food
2016-06-13,274,31,fast food
2016-06-14,274,29,fast food
2016-06-15,274,36,fast food
2016-06-16,274,43,fast food
2016-06-17,274,24,fast food
2016-06-18,274,26,fast food
2016-06-19,274,28,fast food
2016-06-20,274,55,fast food
2016-06-21,274,26,fast food
2016-06-22,274,39,fast food
2016-06-23,274,40,fast food
2016-06-24,274,42,fast food
2016-06-25,274,36,fast food
2016-06-26,274,34,fast food
2016-06-27,274,46,fast food
2016-06-28,274,33,fast food
2016-06-29,274,46,fast food
2016-06-30,274,33,fast food
2016-07-01,274,39,fast food
2016-07-02,274,32,fast food
2016-07-03,274,22,fast food
2016-07-04,274,35,fast food
2016-07-05,274,23,fast food
2016-07-06,274,26,fast food
2016-07-07,274,30,fast food
2016-07-08,274,13,fast food
2016-07-09,274,31,fast food
2016-07-10,274,21,fast food
2016-07-11,274,29,fast food
2016-07-12,274,23,fast food
2016-07-13,274,20,fast food
2016-07-14,274,18,fast food
2016-07-15,274,23,fast food
2016-07-16,274,19,fast food
2016-07-17,274,19,fast food
2016-07-18,274,29,fast food
2016-07-19,274,22,fast food
2016-07-20,274,30,fast food
2016-07-21,274,19,fast food
2016-07-22,274,28,fast food
2016-07-23,274,28,fast food
2016-07-24,274,20,fast food
2016-07-25,274,34,fast food
2016-07-26,274,28,fast food
2016-07-27,274,37,fast food
2016-07-28,274,32,fast food
2016-07-29,274,39,fast food
2016-07-30,274,39,fast food
2016-07-31,274,29,fast food
2016-08-01,274,39,fast food
2016-08-02,274,16,fast food
2016-08-03,274,37,fast food
2016-08-04,274,40,fast food
2016-08-05,274,39,fast food
2016-08-06,274,38,fast food
2016-08-07,274,35,fast food
2016-08-08,274,46,fast food
2016-08-09,274,39,fast food
2016-08-10,274,43,fast food
2016-08-11,274,22,fast food
2016-08-12,274,32,fast food
2016-08-13,274,43,fast food
2016-08-14,274,32,fast food
2016-08-15,274,38,fast food
2016-08-16,274,28,fast food
2016-08-17,274,40,fast food
2016-08-18,274,33,fast food
2016-08-19,274,31,fast food
2016-08-20,274,33,fast food
2016-08-21,274,34,fast food
2016-08-22,274,56,fast food
2016-08-23,274,25,fast food
2016-08-24,274,37,fast food
2016-08-25,274,21,fast food
2016-08-26,274,39,fast food
2016-08-27,274,34,fast food
2016-08-28,274,32,fast food
2016-08-29,274,39,fast food
2016-08-30,274,31,fast food
2016-08-31,274,45,fast food
2016-09-01,274,43,fast food
2016-09-02,274,42,fast food
2016-09-03,274,54,fast food
2016-09-04,274,40,fast food
2016-09-05,274,45,fast food
2016-09-06,274,36,fast food
2016-09-07,274,37,fast food
2016-09-08,274,43,fast food
2016-09-09,274,47,fast food
2016-09-10,274,44,fast food
2016-09-11,274,42,fast food
2016-09-12,274,44,fast food
2016-09-13,274,37,fast food
2016-09-14,274,38,fast food
2016-09-15,274,7,fast food
2016-09-16,274,33,fast food
2016-09-17,274,40,fast food
2016-09-18,274,28,fast food
2016-09-19,274,44,fast food
2016-09-20,274,29,fast food
2016-09-21,274,41,fast food
2016-09-22,274,25,fast food
2016-09-23,274,55,fast food
2016-09-24,274,39,fast food
2016-09-25,274,46,fast food
2016-09-26,274,44,fast food
2016-09-27,274,34,fast food
2016-09-28,274,38,fast food
2016-09-29,274,24,fast food
2016-09-30,274,41,fast food
2016-10-01,274,17,fast food
2016-10-02,274,28,fast food
2016-10-03,274,26,fast food
2016-10-04,274,14,fast food
2016-10-05,274,35,fast food
2016-10-06,274,40,fast food
2016-10-07,274,31,fast food
2016-10-08,274,25,fast food
2016-10-09,274,25,fast food
2016-10-10,274,32,fast food
2016-10-11,274,29,fast food
2016-10-12,274,35,fast food
2016-10-13,274,31,fast food
2016-10-14,274,39,fast food
2016-10-15,274,18,fast food
2016-10-16,274,27,fast food
2016-10-17,274,45,fast food
2016-10-18,274,40,fast food
2016-10-19,274,31,fast food
2016-10-20,274,30,fast food
2016-10-21,274,9,fast food
2016-10-22,274,29,fast food
2016-10-23,274,21,fast food
2016-10-24,274,41,fast food
2016-10-25,274,24,fast food
2016-10-26,274,33,fast food
2016-10-27,274,25,fast food
2016-10-28,274,31,fast food
2016-10-29,274,25,fast food
2016-10-30,274,21,fast food
2016-10-31,274,29,fast food
2016-01-01,533,47,convenience store
2016-01-02,533,32,convenience store
2016-01-03,533,34,convenience store
2016-01-04,533,74,convenience store
2016-01-05,533,25,convenience store
2016-01-06,533,63,convenience store
2016-01-07,533,108,convenience store
2016-01-08,533,107,convenience store
2016-01-09,533,64,convenience store
2016-01-10,533,51,convenience store
2016-01-11,533,100,convenience store
2016-01-12,533,85,convenience store
2016-01-13,533,92,convenience store
2016-01-14,533,93,convenience store
2016-01-15,533,76,convenience store
2016-01-16,533,50,convenience store
2016-01-17,533,39,convenience store
2016-01-18,533,87,convenience store
2016-01-19,533,69,convenience store
2016-01-20,533,99,convenience store
2016-01-21,533,94,convenience store
2016-01-22,533,107,convenience store
2016-01-23,533,38,convenience store
2016-01-24,533,36,convenience store
2016-01-25,533,39,convenience store
2016-01-26,533,85,convenience store
2016-01-27,533,81,convenience store
2016-01-28,533,91,convenience store
2016-01-29,533,98,convenience store
2016-01-30,533,57,convenience store
2016-01-31,533,45,convenience store
2016-02-01,533,89,convenience store
2016-02-02,533,79,convenience store
2016-02-03,533,87,convenience store
2016-02-04,533,70,convenience store
2016-02-05,533,41,convenience store
2016-02-06,533,29,convenience store
2016-02-07,533,10,convenience store
2016-02-08,533,11,convenience store
2016-02-09,533,20,convenience store
2016-02-10,533,13,convenience store
2016-02-11,533,23,convenience store
2016-02-12,533,15,convenience store
2016-02-13,533,21,convenience store
2016-02-14,533,40,convenience store
2016-02-15,533,53,convenience store
2016-02-16,533,60,convenience store
2016-02-17,533,48,convenience store
2016-02-18,533,45,convenience store
2016-02-19,533,57,convenience store
2016-02-20,533,33,convenience store
2016-02-21,533,31,convenience store
2016-02-22,533,71,convenience store
2016-02-23,533,67,convenience store
2016-02-24,533,83,convenience store
2016-02-25,533,71,convenience store
2016-02-26,533,88,convenience store
2016-02-27,533,36,convenience store
2016-02-28,533,32,convenience store
2016-02-29,533,66,convenience store
2016-03-01,533,73,convenience store
2016-03-02,533,82,convenience store
2016-03-03,533,105,convenience store
2016-03-04,533,108,convenience store
2016-03-05,533,54,convenience store
2016-03-06,533,46,convenience store
2016-03-07,533,84,convenience store
2016-03-08,533,98,convenience store
2016-03-09,533,95,convenience store
2016-03-10,533,94,convenience store
2016-03-11,533,92,convenience store
2016-03-12,533,39,convenience store
2016-03-13,533,28,convenience store
2016-03-14,533,89,convenience store
2016-03-15,533,92,convenience store
2016-03-16,533,96,convenience store
2016-03-17,533,113,convenience store
2016-03-18,533,87,convenience store
2016-03-19,533,67,convenience store
2016-03-20,533,51,convenience store
2016-03-21,533,81,convenience store
2016-03-22,533,71,convenience store
2016-03-23,533,90,convenience store
2016-03-24,533,87,convenience store
2016-03-25,533,100,convenience store
2016-03-26,533,68,convenience store
2016-03-27,533,43,convenience store
2016-03-28,533,89,convenience store
2016-03-29,533,87,convenience store
2016-03-30,533,109,convenience store
2016-03-31,533,129,convenience store
2016-04-01,533,112,convenience store
2016-04-02,533,44,convenience store
2016-04-03,533,34,convenience store
2016-04-04,533,25,convenience store
2016-04-05,533,97,convenience store
2016-04-06,533,110,convenience store
2016-04-07,533,132,convenience store
2016-04-08,533,138,convenience store
2016-04-09,533,88,convenience store
2016-04-10,533,49,convenience store
2016-04-11,533,120,convenience store
2016-04-12,533,115,convenience store
2016-04-13,533,123,convenience store
2016-04-14,533,129,convenience store
2016-04-15,533,138,convenience store
2016-04-16,533,42,convenience store
2016-04-17,533,36,convenience store
2016-04-18,533,134,convenience store
2016-04-19,533,105,convenience store
2016-04-20,533,113,convenience store
2016-04-21,533,126,convenience store
2016-04-22,533,120,convenience store
2016-04-23,533,85,convenience store
2016-04-24,533,67,convenience store
2016-04-25,533,84,convenience store
2016-04-26,533,128,convenience store
2016-04-27,533,121,convenience store
2016-04-28,533,22,convenience store
2016-04-29,533,7,convenience store
2016-04-30,533,59,convenience store
2016-05-01,533,60,convenience store
2016-05-02,533,26,convenience store
2016-05-03,533,16,convenience store
2016-05-04,533,102,convenience store
2016-05-05,533,154,convenience store
2016-05-06,533,125,convenience store
2016-05-07,533,82,convenience store
2016-05-08,533,37,convenience store
2016-05-09,533,114,convenience store
2016-05-10,533,119,convenience store
2016-05-11,533,139,convenience store
2016-05-12,533,145,convenience store
2016-05-13,533,163,convenience store
2016-05-14,533,98,convenience store
2016-05-15,533,67,convenience store
2016-05-16,533,34,convenience store
2016-05-17,533,2,convenience store
2016-05-18,533,67,convenience store
2016-05-19,533,133,convenience store
2016-05-20,533,125,convenience store
2016-05-21,533,68,convenience store
2016-05-22,533,38,convenience store
2016-05-23,533,142,convenience store
2016-05-24,533,165,convenience store
2016-05-25,533,129,convenience store
2016-05-26,533,161,convenience store
2016-05-27,533,67,convenience store
2016-05-28,533,76,convenience store
2016-05-29,533,59,convenience store
2016-05-30,533,143,convenience store
2016-05-31,533,150,convenience store
2016-06-01,533,147,convenience store
2016-06-02,533,133,convenience store
2016-06-03,533,107,convenience store
2016-06-04,533,42,convenience store
2016-06-05,533,54,convenience store
2016-06-06,533,129,convenience store
2016-06-07,533,143,convenience store
2016-06-08,533,163,convenience store
2016-06-09,533,51,convenience store
2016-06-10,533,49,convenience store
2016-06-11,533,42,convenience store
2016-06-12,533,117,convenience store
2016-06-13,533,112,convenience store
2016-06-14,533,94,convenience store
2016-06-15,533,82,convenience store
2016-06-16,533,14,convenience store
2016-06-17,533,31,convenience store
2016-06-18,533,41,convenience store
2016-06-19,533,18,convenience store
2016-06-20,533,10,convenience store
2016-06-21,533,30,convenience store
2016-06-22,533,114,convenience store
2016-06-23,533,108,convenience store
2016-06-24,533,106,convenience store
2016-06-25,533,72,convenience store
2016-06-26,533,58,convenience store
2016-06-27,533,160,convenience store
2016-06-28,533,125,convenience store
2016-06-29,533,89,convenience store
2016-06-30,533,38,convenience store
2016-07-01,533,94,convenience store
2016-07-02,533,60,convenience store
2016-07-03,533,67,convenience store
2016-07-04,533,110,convenience store
2016-07-05,533,84,convenience store
2016-07-06,533,70,convenience store
2016-07-07,533,81,convenience store
2016-07-08,533,85,convenience store
2016-07-09,533,44,convenience store
2016-07-10,533,59,convenience store
2016-07-11,533,151,convenience store
2016-07-12,533,94,convenience store
2016-07-13,533,117,convenience store
2016-07-14,533,134,convenience store
2016-07-15,533,165,convenience store
2016-07-16,533,74,convenience store
2016-07-17,533,71,convenience store
2016-07-18,533,136,convenience store
2016-07-19,533,162,convenience store
2016-07-20,533,136,convenience store
2016-07-21,533,199,convenience store
2016-07-22,533,167,convenience store
2016-07-23,533,79,convenience store
2016-07-24,533,66,convenience store
2016-07-25,533,147,convenience store
2016-07-26,533,183,convenience store
2016-07-27,533,119,convenience store
2016-07-28,533,45,convenience store
2016-07-29,533,64,convenience store
2016-07-30,533,84,convenience store
2016-07-31,533,68,convenience store
2016-08-01,533,125,convenience store
2016-08-02,533,32,convenience store
2016-08-03,533,91,convenience store
2016-08-04,533,97,convenience store
2016-08-05,533,169,convenience store
2016-08-06,533,88,convenience store
2016-08-07,533,71,convenience store
2016-08-08,533,147,convenience store
2016-08-09,533,151,convenience store
2016-08-10,533,132,convenience store
2016-08-11,533,158,convenience store
2016-08-12,533,174,convenience store
2016-08-13,533,72,convenience store
2016-08-14,533,74,convenience store
2016-08-15,533,190,convenience store
2016-08-16,533,148,convenience store
2016-08-17,533,93,convenience store
2016-08-18,533,180,convenience store
2016-08-19,533,204,convenience store
2016-08-20,533,97,convenience store
2016-08-21,533,72,convenience store
2016-08-22,533,163,convenience store
2016-08-23,533,171,convenience store
2016-08-24,533,182,convenience store
2016-08-25,533,91,convenience store
2016-08-26,533,87,convenience store
2016-08-27,533,54,convenience store
2016-08-28,533,89,convenience store
2016-08-29,533,157,convenience store
2016-08-30,533,148,convenience store
2016-08-31,533,184,convenience store
2016-09-01,533,184,convenience store
2016-09-02,533,167,convenience store
2016-09-03,533,92,convenience store
2016-09-04,533,58,convenience store
2016-09-05,533,176,convenience store
2016-09-06,533,145,convenience store
2016-09-07,533,211,convenience store
2016-09-08,533,163,convenience store
2016-09-09,533,102,convenience store
2016-09-10,533,49,convenience store
2016-09-11,533,68,convenience store
2016-09-12,533,167,convenience store
2016-09-13,533,169,convenience store
2016-09-14,533,184,convenience store
2016-09-15,533,42,convenience store
2016-09-16,533,39,convenience store
2016-09-17,533,42,convenience store
2016-09-18,533,100,convenience store
2016-09-19,533,147,convenience store
2016-09-20,533,164,convenience store
2016-09-21,533,166,convenience store
2016-09-22,533,153,convenience store
2016-09-23,533,109,convenience store
2016-09-24,533,80,convenience store
2016-09-25,533,89,convenience store
2016-09-26,533,188,convenience store
2016-09-27,533,129,convenience store
2016-09-28,533,106,convenience store
2016-09-29,533,183,convenience store
2016-09-30,533,153,convenience store
2016-10-01,533,74,convenience store
2016-10-02,533,61,convenience store
2016-10-03,533,38,convenience store
2016-10-04,533,50,convenience store
2016-10-05,533,49,convenience store
2016-10-06,533,58,convenience store
2016-10-07,533,64,convenience store
2016-10-08,533,132,convenience store
2016-10-09,533,129,convenience store
2016-10-10,533,141,convenience store
2016-10-11,533,164,convenience store
2016-10-12,533,171,convenience store
2016-10-13,533,184,convenience store
2016-10-14,533,160,convenience store
2016-10-15,533,74,convenience store
2016-10-16,533,58,convenience store
2016-10-17,533,167,convenience store
2016-10-18,533,165,convenience store
2016-10-19,533,87,convenience store
2016-10-20,533,115,convenience store
2016-10-21,533,51,convenience store
2016-10-22,533,80,convenience store
2016-10-23,533,101,convenience store
2016-10-24,533,131,convenience store
2016-10-25,533,131,convenience store
2016-10-26,533,152,convenience store
2016-10-27,533,74,convenience store
2016-10-28,533,97,convenience store
2016-10-29,533,117,convenience store
2016-10-30,533,96,convenience store
2016-10-31,533,151,convenience store
2016-01-01,710,87,fast food
2016-01-02,710,69,fast food
2016-01-03,710,64,fast food
2016-01-04,710,28,fast food
2016-01-05,710,76,fast food
2016-01-06,710,83,fast food
2016-01-07,710,84,fast food
2016-01-08,710,85,fast food
2016-01-09,710,115,fast food
2016-01-10,710,80,fast food
2016-01-11,710,77,fast food
2016-01-12,710,84,fast food
2016-01-13,710,103,fast food
2016-01-14,710,80,fast food
2016-01-15,710,98,fast food
2016-01-16,710,100,fast food
2016-01-17,710,105,fast food
2016-01-18,710,81,fast food
2016-01-19,710,93,fast food
2016-01-20,710,73,fast food
2016-01-21,710,84,fast food
2016-01-22,710,78,fast food
2016-01-23,710,64,fast food
2016-01-24,710,61,fast food
2016-01-25,710,123,fast food
2016-01-26,710,146,fast food
2016-01-27,710,111,fast food
2016-01-28,710,130,fast food
2016-01-29,710,151,fast food
2016-01-30,710,186,fast food
2016-01-31,710,147,fast food
2016-02-01,710,147,fast food
2016-02-02,710,140,fast food
2016-02-03,710,133,fast food
2016-02-04,710,124,fast food
2016-02-05,710,137,fast food
2016-02-06,710,137,fast food
2016-02-07,710,64,fast food
2016-02-08,710,112,fast food
2016-02-09,710,91,fast food
2016-02-10,710,80,fast food
2016-02-11,710,91,fast food
2016-02-12,710,100,fast food
2016-02-13,710,79,fast food
2016-02-14,710,145,fast food
2016-02-15,710,127,fast food
2016-02-16,710,96,fast food
2016-02-17,710,93,fast food
2016-02-18,710,80,fast food
2016-02-19,710,85,fast food
2016-02-20,710,79,fast food
